order_id,symbol,order_side,size,price,status,created_at
2086,BTC-USDT,SELL,0.3,34040.0,OPEN,1694181708
2086,,,,,CLOSED,1693980008
2087,BTC-USDT,SELL,0.39,34030.0,OPEN,1694181808
2088,BTC-USDT,SELL,0.11,34045.0,OPEN,1694181908
2089,BTC-USDT,SELL,0.17,34035.0,OPEN,1694182008
2089,,,,,CLOSED,1693977208
2090,BTC-USDT,BUY,0.95,33970.0,OPEN,1694182108
2091,BTC-USDT,SELL,0.44,34035.0,OPEN,1694182208
2092,BTC-USDT,BUY,0.84,33970.0,OPEN,1694182308
2093,BTC-USDT,SELL,0.55,34030.0,OPEN,1694182408
2094,BTC-USDT,SELL,0.37,34050.0,OPEN,1694182508
2095,BTC-USDT,SELL,0.3,34050.0,OPEN,1694182608
2096,BTC-USDT,BUY,0.23,33990.0,OPEN,1694182708
2097,BTC-USDT,SELL,0.23,34020.0,OPEN,1694182808
2098,BTC-USDT,SELL,0.54,34035.0,OPEN,1694182908
2099,BTC-USDT,BUY,0.17,33955.0,OPEN,1694183008
2100,BTC-USDT,BUY,0.24,33960.0,OPEN,1694183108
2101,BTC-USDT,SELL,0.9,34030.0,OPEN,1694183208
2102,BTC-USDT,BUY,0.17,33955.0,OPEN,1694183308
2103,BTC-USDT,BUY,0.13,33970.0,OPEN,1694183408
2104,BTC-USDT,SELL,0.7,34015.0,OPEN,1694183508
2105,BTC-USDT,BUY,0.29,33965.0,OPEN,1694183608
2106,BTC-USDT,SELL,0.19,34030.0,OPEN,1694183708
2106,,,,,CLOSED,1693974708
2107,BTC-USDT,SELL,0.83,34040.0,OPEN,1694183808
2108,BTC-USDT,BUY,0.27,33985.0,OPEN,1694183908
2109,BTC-USDT,BUY,0.33,33955.0,OPEN,1694184008
2110,BTC-USDT,SELL,0.61,34010.0,OPEN,1694184108
2111,BTC-USDT,BUY,0.76,33950.0,OPEN,1694184208
2111,,,,,CLOSED,1693980908
2112,BTC-USDT,BUY,0.46,33980.0,OPEN,1694184308
2113,BTC-USDT,BUY,0.77,33965.0,OPEN,1694184408
2114,BTC-USDT,BUY,0.34,33955.0,OPEN,1694184508
2115,BTC-USDT,BUY,0.19,33970.0,OPEN,1694184608
2116,BTC-USDT,BUY,0.43,33985.0,OPEN,1694184708
2117,BTC-USDT,SELL,0.91,34050.0,OPEN,1694184808
2117,,,,,CLOSED,1693976008
2118,BTC-USDT,BUY,0.46,33950.0,OPEN,1694184908
2119,BTC-USDT,BUY,0.89,33985.0,OPEN,1694185008
2120,BTC-USDT,BUY,0.21,33960.0,OPEN,1694185108
2121,BTC-USDT,BUY,0.95,33990.0,OPEN,1694185208
2122,BTC-USDT,BUY,0.14,33970.0,OPEN,1694185308
2123,BTC-USDT,SELL,0.14,34025.0,OPEN,1694185408
2123,,,,,CLOSED,1693978808
2124,BTC-USDT,SELL,0.34,34050.0,OPEN,1694185508
2125,BTC-USDT,SELL,0.55,34050.0,OPEN,1694185608
2126,BTC-USDT,SELL,0.13,34010.0,OPEN,1694185708
2127,BTC-USDT,SELL,0.24,34025.0,OPEN,1694185808
2128,BTC-USDT,SELL,0.84,34045.0,OPEN,1694185908
2128,,,,,CLOSED,1693977608
2129,BTC-USDT,SELL,0.85,34010.0,OPEN,1694186008
2130,BTC-USDT,BUY,0.64,33980.0,OPEN,1694186108
2130,,,,,CLOSED,1693978708
2131,BTC-USDT,SELL,0.8,34035.0,OPEN,1694186208
2132,BTC-USDT,SELL,0.15,34035.0,OPEN,1694186308
2133,BTC-USDT,SELL,0.71,34015.0,OPEN,1694186408
2133,,,,,CLOSED,1693975208
2134,BTC-USDT,SELL,0.24,34015.0,OPEN,1694186508
2134,,,,,CLOSED,1693979308
2135,BTC-USDT,SELL,0.89,34015.0,OPEN,1694186608
2135,,,,,CLOSED,1693977808
2136,BTC-USDT,SELL,0.36,34020.0,OPEN,1694186708
2136,,,,,CLOSED,1693973608
2137,BTC-USDT,SELL,0.19,34025.0,OPEN,1694186808
2138,BTC-USDT,SELL,0.68,34040.0,OPEN,1694186908
2139,BTC-USDT,BUY,0.77,33990.0,OPEN,1694187008
2140,BTC-USDT,BUY,0.17,33955.0,OPEN,1694187108
2141,BTC-USDT,SELL,0.39,34015.0,OPEN,1694187208
2142,BTC-USDT,BUY,0.97,33965.0,OPEN,1694187308
2143,BTC-USDT,SELL,0.36,34040.0,OPEN,1694187408
2144,BTC-USDT,BUY,0.9,33970.0,OPEN,1694187508
2145,BTC-USDT,BUY,0.84,33950.0,OPEN,1694187608
2146,BTC-USDT,SELL,0.26,34040.0,OPEN,1694187708
2146,,,,,CLOSED,1693979708
2147,BTC-USDT,SELL,0.99,34025.0,OPEN,1694187808
2147,,,,,CLOSED,1693981708
2148,BTC-USDT,BUY,0.77,33990.0,OPEN,1694187908
2148,,,,,CLOSED,1693979508
2149,BTC-USDT,BUY,0.82,33970.0,OPEN,1694188008
2149,,,,,CLOSED,1693980108
2150,BTC-USDT,SELL,0.96,34045.0,OPEN,1694188108
2150,,,,,CLOSED,1693977308
2151,BTC-USDT,BUY,0.29,33985.0,OPEN,1694188208
2152,BTC-USDT,BUY,0.97,33960.0,OPEN,1694188308
2152,,,,,CLOSED,1693980508
2153,BTC-USDT,SELL,0.88,34035.0,OPEN,1694188408
2154,BTC-USDT,SELL,0.89,34035.0,OPEN,1694188508
2155,BTC-USDT,SELL,0.82,34025.0,OPEN,1694188608
2156,BTC-USDT,SELL,0.78,34035.0,OPEN,1694188708
2156,,,,,CLOSED,1693975508
2157,BTC-USDT,BUY,0.52,33990.0,OPEN,1694188808
2158,BTC-USDT,SELL,0.2,34035.0,OPEN,1694188908
2159,BTC-USDT,BUY,0.22,33965.0,OPEN,1694189008
2159,,,,,CLOSED,1693980308
2160,BTC-USDT,BUY,0.51,33960.0,OPEN,1694189108
2161,BTC-USDT,SELL,0.69,34010.0,OPEN,1694189208
2162,BTC-USDT,BUY,0.53,33990.0,OPEN,1694189308
2162,,,,,CLOSED,1693973808
2163,BTC-USDT,BUY,0.23,33970.0,OPEN,1694189408
2163,,,,,CLOSED,1693977308
2164,BTC-USDT,SELL,0.41,34025.0,OPEN,1694189508
2165,BTC-USDT,BUY,0.29,33950.0,OPEN,1694189608
2166,BTC-USDT,SELL,0.57,34025.0,OPEN,1694189708
2166,,,,,CLOSED,1693978808
2167,BTC-USDT,SELL,0.87,34045.0,OPEN,1694189808
2168,BTC-USDT,SELL,1.0,34025.0,OPEN,1694189908
2168,,,,,CLOSED,1693974408
2169,BTC-USDT,BUY,0.49,33965.0,OPEN,1694190008
2170,BTC-USDT,BUY,0.53,33970.0,OPEN,1694190108
2171,BTC-USDT,SELL,0.26,34015.0,OPEN,1694190208
2172,BTC-USDT,SELL,0.7,34050.0,OPEN,1694190308
2173,BTC-USDT,BUY,0.67,33970.0,OPEN,1694190408
2174,BTC-USDT,SELL,0.35,34035.0,OPEN,1694190508
2174,,,,,CLOSED,1693983008
2175,BTC-USDT,SELL,0.99,34045.0,OPEN,1694190608
2176,BTC-USDT,SELL,0.69,34040.0,OPEN,1694190708
2177,BTC-USDT,SELL,0.16,34035.0,OPEN,1694190808
2178,BTC-USDT,BUY,0.61,33975.0,OPEN,1694190908
2179,BTC-USDT,SELL,0.94,34030.0,OPEN,1694191008
2180,BTC-USDT,BUY,0.13,33990.0,OPEN,1694191108
2180,,,,,CLOSED,1693975908
2181,BTC-USDT,SELL,0.45,34025.0,OPEN,1694191208
2182,BTC-USDT,SELL,0.66,34030.0,OPEN,1694191308
2183,BTC-USDT,SELL,0.61,34040.0,OPEN,1694191408
2183,,,,,CLOSED,1693976808
2184,BTC-USDT,BUY,0.73,33970.0,OPEN,1694191508
2185,BTC-USDT,SELL,0.53,34035.0,OPEN,1694191608
2186,BTC-USDT,BUY,0.93,33985.0,OPEN,1694191708
2187,BTC-USDT,BUY,0.27,33990.0,OPEN,1694191808
2187,,,,,CLOSED,1693977708
2188,BTC-USDT,BUY,0.64,33965.0,OPEN,1694191908
2189,BTC-USDT,SELL,0.76,34015.0,OPEN,1694192008
2190,BTC-USDT,BUY,0.67,33955.0,OPEN,1694192108
2191,BTC-USDT,BUY,0.25,33955.0,OPEN,1694192208
2192,BTC-USDT,SELL,0.72,34045.0,OPEN,1694192308
2193,BTC-USDT,BUY,0.63,33990.0,OPEN,1694192408
2194,BTC-USDT,BUY,0.45,33965.0,OPEN,1694192508
2195,BTC-USDT,BUY,0.29,33985.0,OPEN,1694192608
2195,,,,,CLOSED,1693975508
2196,BTC-USDT,SELL,0.67,34030.0,OPEN,1694192708
2197,BTC-USDT,BUY,0.9,33950.0,OPEN,1694192808
2198,BTC-USDT,SELL,0.17,34020.0,OPEN,1694192908
2199,BTC-USDT,SELL,0.87,34020.0,OPEN,1694193008
2200,BTC-USDT,BUY,0.79,33990.0,OPEN,1694193108
2201,BTC-USDT,BUY,0.46,33970.0,OPEN,1694193208
2201,,,,,CLOSED,1693973708
2202,BTC-USDT,BUY,0.52,33990.0,OPEN,1694193308
2203,BTC-USDT,BUY,0.97,33965.0,OPEN,1694193408
2203,,,,,CLOSED,1693974808
2204,BTC-USDT,BUY,0.72,33985.0,OPEN,1694193508
2205,BTC-USDT,BUY,0.5,33975.0,OPEN,1694193608
2206,BTC-USDT,SELL,1.0,34025.0,OPEN,1694193708
2207,BTC-USDT,BUY,0.44,33975.0,OPEN,1694193808
2208,BTC-USDT,SELL,0.57,34015.0,OPEN,1694193908
2209,BTC-USDT,BUY,0.81,33990.0,OPEN,1694194008
2210,BTC-USDT,SELL,0.36,34025.0,OPEN,1694194108
2210,,,,,CLOSED,1693979408
2211,BTC-USDT,BUY,0.66,33975.0,OPEN,1694194208
2211,,,,,CLOSED,1693973708
2212,BTC-USDT,SELL,0.92,34025.0,OPEN,1694194308
2213,BTC-USDT,SELL,0.78,34010.0,OPEN,1694194408
2214,BTC-USDT,BUY,0.17,33980.0,OPEN,1694194508
2214,,,,,CLOSED,1693973608
2215,BTC-USDT,BUY,0.26,33965.0,OPEN,1694194608
2215,,,,,CLOSED,1693980708
2216,BTC-USDT,SELL,0.63,34030.0,OPEN,1694194708
2217,BTC-USDT,SELL,0.47,34045.0,OPEN,1694194808
2217,,,,,CLOSED,1693975308
2218,BTC-USDT,BUY,0.7,33975.0,OPEN,1694194908
2218,,,,,CLOSED,1693974608
2219,BTC-USDT,BUY,0.62,33965.0,OPEN,1694195008
2219,,,,,CLOSED,1693979308
2220,BTC-USDT,BUY,0.44,33955.0,OPEN,1694195108
2221,BTC-USDT,BUY,0.21,33950.0,OPEN,1694195208
2221,,,,,CLOSED,1693975908
2222,BTC-USDT,SELL,0.42,34010.0,OPEN,1694195308
2222,,,,,CLOSED,1693976508
2223,BTC-USDT,SELL,0.94,34025.0,OPEN,1694195408
2224,BTC-USDT,BUY,0.3,33950.0,OPEN,1694195508
2225,BTC-USDT,BUY,0.16,33970.0,OPEN,1694195608
2226,BTC-USDT,SELL,0.79,34030.0,OPEN,1694195708
2227,BTC-USDT,BUY,0.85,33950.0,OPEN,1694195808
2228,BTC-USDT,SELL,0.94,34030.0,OPEN,1694195908
2228,,,,,CLOSED,1693981108
2229,BTC-USDT,SELL,0.46,34035.0,OPEN,1694196008
2229,,,,,CLOSED,1693978608
2230,BTC-USDT,BUY,0.27,33990.0,OPEN,1694196108
2230,,,,,CLOSED,1693976908
2231,BTC-USDT,SELL,0.24,34010.0,OPEN,1694196208
2232,BTC-USDT,SELL,0.73,34015.0,OPEN,1694196308
2233,BTC-USDT,BUY,0.51,33965.0,OPEN,1694196408
2233,,,,,CLOSED,1693980008
2234,BTC-USDT,SELL,0.25,34025.0,OPEN,1694196508
2234,,,,,CLOSED,1693981008
2235,BTC-USDT,BUY,0.29,33985.0,OPEN,1694196608
2236,BTC-USDT,SELL,0.95,34030.0,OPEN,1694196708
2237,BTC-USDT,SELL,0.64,34040.0,OPEN,1694196808
2237,,,,,CLOSED,1693982508
2238,BTC-USDT,BUY,0.97,33985.0,OPEN,1694196908
2239,BTC-USDT,SELL,0.62,34020.0,OPEN,1694197008
2239,,,,,CLOSED,1693978708
2240,BTC-USDT,BUY,0.3,33985.0,OPEN,1694197108
2240,,,,,CLOSED,1693979008
2241,BTC-USDT,SELL,0.47,34010.0,OPEN,1694197208
2241,,,,,CLOSED,1693979708
2242,BTC-USDT,BUY,0.52,33950.0,OPEN,1694197308
2242,,,,,CLOSED,1693975508
2243,BTC-USDT,SELL,0.26,34030.0,OPEN,1694197408
2244,BTC-USDT,SELL,0.82,34030.0,OPEN,1694197508
2245,BTC-USDT,BUY,0.68,33965.0,OPEN,1694197608
2245,,,,,CLOSED,1693974908
2246,BTC-USDT,BUY,0.15,33985.0,OPEN,1694197708
2247,BTC-USDT,SELL,0.37,34045.0,OPEN,1694197808
2248,BTC-USDT,BUY,0.68,33965.0,OPEN,1694197908
2249,BTC-USDT,BUY,0.98,33990.0,OPEN,1694198008
2250,BTC-USDT,BUY,0.75,33985.0,OPEN,1694198108
2250,,,,,CLOSED,1693974208
2251,BTC-USDT,SELL,0.82,34025.0,OPEN,1694198208
2251,,,,,CLOSED,1693979308
2252,BTC-USDT,BUY,0.68,33970.0,OPEN,1694198308
2253,BTC-USDT,BUY,0.94,33980.0,OPEN,1694198408
2254,BTC-USDT,SELL,0.14,34035.0,OPEN,1694198508
2254,,,,,CLOSED,1693977108
2255,BTC-USDT,BUY,0.71,33955.0,OPEN,1694198608
2256,BTC-USDT,SELL,0.15,34050.0,OPEN,1694198708
2257,BTC-USDT,BUY,0.97,33955.0,OPEN,1694198808
2258,BTC-USDT,BUY,0.66,33955.0,OPEN,1694198908
2259,BTC-USDT,BUY,0.48,33975.0,OPEN,1694199008
2260,BTC-USDT,SELL,0.5,34045.0,OPEN,1694199108
2261,BTC-USDT,SELL,0.59,34035.0,OPEN,1694199208
2262,BTC-USDT,BUY,0.86,33960.0,OPEN,1694199308
2263,BTC-USDT,SELL,0.12,34040.0,OPEN,1694199408
2263,,,,,CLOSED,1693981908
2264,BTC-USDT,BUY,0.99,33990.0,OPEN,1694199508
2264,,,,,CLOSED,1693975908
2265,BTC-USDT,BUY,0.37,33960.0,OPEN,1694199608
2265,,,,,CLOSED,1693980108
2266,BTC-USDT,BUY,0.22,33955.0,OPEN,1694199708
2266,,,,,CLOSED,1693981908
2267,BTC-USDT,BUY,0.2,33980.0,OPEN,1694199808
2268,BTC-USDT,BUY,0.9,33980.0,OPEN,1694199908
2268,,,,,CLOSED,1693978208
2269,BTC-USDT,SELL,0.25,34010.0,OPEN,1694200008
2270,BTC-USDT,SELL,0.58,34045.0,OPEN,1694200108
2270,,,,,CLOSED,1693980108
2271,BTC-USDT,SELL,0.59,34025.0,OPEN,1694200208
2272,BTC-USDT,SELL,0.94,34020.0,OPEN,1694200308
2272,,,,,CLOSED,1693975108
2273,BTC-USDT,SELL,0.69,34040.0,OPEN,1694200408
2273,,,,,CLOSED,1693975308
2274,BTC-USDT,BUY,0.3,33960.0,OPEN,1694200508
2275,BTC-USDT,SELL,0.34,34010.0,OPEN,1694200608
2276,BTC-USDT,SELL,0.13,34035.0,OPEN,1694200708
2277,BTC-USDT,BUY,0.12,33960.0,OPEN,1694200808
2278,BTC-USDT,BUY,0.82,33985.0,OPEN,1694200908
2279,BTC-USDT,BUY,0.97,33980.0,OPEN,1694201008
2280,BTC-USDT,SELL,0.7,34035.0,OPEN,1694201108
2280,,,,,CLOSED,1693973208
2281,BTC-USDT,SELL,0.24,34035.0,OPEN,1694201208
2282,BTC-USDT,BUY,0.17,33975.0,OPEN,1694201308
2283,BTC-USDT,SELL,0.16,34030.0,OPEN,1694201408
2284,BTC-USDT,SELL,0.2,34010.0,OPEN,1694201508
2285,BTC-USDT,BUY,0.14,33990.0,OPEN,1694201608
2286,BTC-USDT,BUY,0.33,33960.0,OPEN,1694201708
2287,BTC-USDT,BUY,0.78,33960.0,OPEN,1694201808
2287,,,,,CLOSED,1693974708
2288,BTC-USDT,BUY,0.87,33950.0,OPEN,1694201908
2288,,,,,CLOSED,1693982408
2289,BTC-USDT,SELL,0.76,34020.0,OPEN,1694202008
2290,BTC-USDT,SELL,0.3,34045.0,OPEN,1694202108
2291,BTC-USDT,SELL,0.23,34050.0,OPEN,1694202208
2292,BTC-USDT,BUY,0.6,33975.0,OPEN,1694202308
2293,BTC-USDT,SELL,0.37,34025.0,OPEN,1694202408
2294,BTC-USDT,SELL,0.21,34010.0,OPEN,1694202508
2295,BTC-USDT,SELL,0.9,34035.0,OPEN,1694202608
2296,BTC-USDT,BUY,0.15,33960.0,OPEN,1694202708
2296,,,,,CLOSED,1693979308
2297,BTC-USDT,BUY,0.16,33970.0,OPEN,1694202808
2298,BTC-USDT,SELL,0.85,34025.0,OPEN,1694202908
2298,,,,,CLOSED,1693982308
2299,BTC-USDT,BUY,0.45,33960.0,OPEN,1694203008
2300,BTC-USDT,SELL,0.97,34025.0,OPEN,1694203108
2300,,,,,CLOSED,1693973708
2301,BTC-USDT,BUY,0.31,33960.0,OPEN,1694203208
2302,BTC-USDT,SELL,0.53,34040.0,OPEN,1694203308
2303,BTC-USDT,BUY,0.86,33960.0,OPEN,1694203408
2304,BTC-USDT,SELL,0.38,34015.0,OPEN,1694203508
2305,BTC-USDT,BUY,0.92,33975.0,OPEN,1694203608
2305,,,,,CLOSED,1693976808
2306,BTC-USDT,SELL,0.27,34030.0,OPEN,1694203708
2307,BTC-USDT,BUY,0.88,33975.0,OPEN,1694203808
2308,BTC-USDT,SELL,0.13,34010.0,OPEN,1694203908
2309,BTC-USDT,SELL,0.71,34010.0,OPEN,1694204008
2309,,,,,CLOSED,1693982108
2310,BTC-USDT,BUY,0.82,33990.0,OPEN,1694204108
2310,,,,,CLOSED,1693982008
2311,BTC-USDT,BUY,0.92,33960.0,OPEN,1694204208
2312,BTC-USDT,SELL,0.73,34025.0,OPEN,1694204308
2313,BTC-USDT,SELL,0.6,34030.0,OPEN,1694204408
2313,,,,,CLOSED,1693975508
2314,BTC-USDT,SELL,0.24,34045.0,OPEN,1694204508
2315,BTC-USDT,SELL,0.65,34050.0,OPEN,1694204608
2316,BTC-USDT,SELL,0.31,34035.0,OPEN,1694204708
2317,BTC-USDT,BUY,0.41,33975.0,OPEN,1694204808
2317,,,,,CLOSED,1693979008
2318,BTC-USDT,SELL,0.73,34010.0,OPEN,1694204908
2319,BTC-USDT,SELL,0.24,34035.0,OPEN,1694205008
2320,BTC-USDT,BUY,0.62,33970.0,OPEN,1694205108
2321,BTC-USDT,SELL,0.13,34040.0,OPEN,1694205208
2321,,,,,CLOSED,1693982908
2322,BTC-USDT,BUY,0.4,33975.0,OPEN,1694205308
2322,,,,,CLOSED,1693978908
2323,BTC-USDT,SELL,1.0,34030.0,OPEN,1694205408
2324,BTC-USDT,SELL,0.37,34045.0,OPEN,1694205508
2324,,,,,CLOSED,1693975808
2325,BTC-USDT,SELL,0.45,34010.0,OPEN,1694205608
2326,BTC-USDT,BUY,0.12,33980.0,OPEN,1694205708
2327,BTC-USDT,SELL,0.27,34030.0,OPEN,1694205808
2327,,,,,CLOSED,1693974108
2328,BTC-USDT,SELL,0.14,34020.0,OPEN,1694205908
2329,BTC-USDT,SELL,0.24,34035.0,OPEN,1694206008
2329,,,,,CLOSED,1693978108
2330,BTC-USDT,SELL,0.25,34050.0,OPEN,1694206108
2331,BTC-USDT,SELL,0.78,34045.0,OPEN,1694206208
2331,,,,,CLOSED,1693982508
2332,BTC-USDT,SELL,0.61,34025.0,OPEN,1694206308
2333,BTC-USDT,BUY,0.5,33990.0,OPEN,1694206408
2334,BTC-USDT,SELL,0.15,34020.0,OPEN,1694206508
2335,BTC-USDT,SELL,0.18,34050.0,OPEN,1694206608
2336,BTC-USDT,SELL,0.25,34030.0,OPEN,1694206708
2336,,,,,CLOSED,1693975508
2337,BTC-USDT,BUY,0.88,33955.0,OPEN,1694206808
2338,BTC-USDT,BUY,0.56,33955.0,OPEN,1694206908
2339,BTC-USDT,SELL,0.4,34015.0,OPEN,1694207008
2339,,,,,CLOSED,1693976808
2340,BTC-USDT,SELL,0.23,34040.0,OPEN,1694207108
2341,BTC-USDT,BUY,0.62,33980.0,OPEN,1694207208
2342,BTC-USDT,SELL,0.57,34040.0,OPEN,1694207308
2343,BTC-USDT,BUY,0.43,33960.0,OPEN,1694207408
2344,BTC-USDT,SELL,0.12,34050.0,OPEN,1694207508
2345,BTC-USDT,SELL,0.16,34025.0,OPEN,1694207608
2346,BTC-USDT,SELL,0.54,34015.0,OPEN,1694207708
2346,,,,,CLOSED,1693981008
2347,BTC-USDT,SELL,0.51,34020.0,OPEN,1694207808
2348,BTC-USDT,BUY,0.41,33980.0,OPEN,1694207908
2349,BTC-USDT,SELL,0.25,34015.0,OPEN,1694208008
2349,,,,,CLOSED,1693979408
2350,BTC-USDT,BUY,0.9,33955.0,OPEN,1694208108
2351,BTC-USDT,SELL,0.65,34040.0,OPEN,1694208208
2352,BTC-USDT,SELL,0.37,34030.0,OPEN,1694208308
2352,,,,,CLOSED,1693974208
2353,BTC-USDT,BUY,0.21,33950.0,OPEN,1694208408
2353,,,,,CLOSED,1693982808
2354,BTC-USDT,SELL,0.31,34015.0,OPEN,1694208508
2355,BTC-USDT,SELL,0.38,34045.0,OPEN,1694208608
2355,,,,,CLOSED,1693973708
2356,BTC-USDT,SELL,0.84,34035.0,OPEN,1694208708
2357,BTC-USDT,SELL,0.63,34010.0,OPEN,1694208808
2358,BTC-USDT,BUY,0.63,33980.0,OPEN,1694208908
2358,,,,,CLOSED,1693977908
2359,BTC-USDT,BUY,0.17,33980.0,OPEN,1694209008
2360,BTC-USDT,SELL,0.7,34045.0,OPEN,1694209108
2361,BTC-USDT,BUY,0.65,33970.0,OPEN,1694209208
2362,BTC-USDT,SELL,0.13,34045.0,OPEN,1694209308
2363,BTC-USDT,BUY,0.81,33990.0,OPEN,1694209408
2363,,,,,CLOSED,1693981408
2364,BTC-USDT,SELL,0.2,34035.0,OPEN,1694209508
2365,BTC-USDT,BUY,0.47,33965.0,OPEN,1694209608
2366,BTC-USDT,SELL,0.6,34020.0,OPEN,1694209708
2366,,,,,CLOSED,1693974808
2367,BTC-USDT,SELL,0.24,34010.0,OPEN,1694209808
2368,BTC-USDT,BUY,0.67,33975.0,OPEN,1694209908
2369,BTC-USDT,SELL,0.12,34035.0,OPEN,1694210008
2369,,,,,CLOSED,1693977608
2370,BTC-USDT,BUY,0.22,33985.0,OPEN,1694210108
2370,,,,,CLOSED,1693974908
2371,BTC-USDT,BUY,0.2,33990.0,OPEN,1694210208
2372,BTC-USDT,BUY,0.84,33975.0,OPEN,1694210308
2372,,,,,CLOSED,1693976008
2373,BTC-USDT,BUY,0.72,33960.0,OPEN,1694210408
2374,BTC-USDT,SELL,0.67,34010.0,OPEN,1694210508
2374,,,,,CLOSED,1693976708
2375,BTC-USDT,BUY,0.98,33980.0,OPEN,1694210608
2375,,,,,CLOSED,1693979808
2376,BTC-USDT,SELL,0.94,34050.0,OPEN,1694210708
2377,BTC-USDT,SELL,0.37,34020.0,OPEN,1694210808
2377,,,,,CLOSED,1693976208
2378,BTC-USDT,SELL,0.82,34025.0,OPEN,1694210908
2379,BTC-USDT,BUY,0.62,33970.0,OPEN,1694211008
2379,,,,,CLOSED,1693973608
2380,BTC-USDT,BUY,0.6,33965.0,OPEN,1694211108
2380,,,,,CLOSED,1693979908
2381,BTC-USDT,SELL,0.91,34010.0,OPEN,1694211208
2382,BTC-USDT,SELL,0.18,34030.0,OPEN,1694211308
2383,BTC-USDT,SELL,0.28,34035.0,OPEN,1694211408
2384,BTC-USDT,BUY,0.82,33965.0,OPEN,1694211508
2385,BTC-USDT,SELL,0.74,34045.0,OPEN,1694211608
2386,BTC-USDT,SELL,0.69,34015.0,OPEN,1694211708
2387,BTC-USDT,BUY,0.71,33980.0,OPEN,1694211808
2387,,,,,CLOSED,1693973208
2388,BTC-USDT,BUY,0.29,33970.0,OPEN,1694211908
2388,,,,,CLOSED,1693982308
2389,BTC-USDT,SELL,0.93,34040.0,OPEN,1694212008
2390,BTC-USDT,BUY,0.16,33970.0,OPEN,1694212108
2390,,,,,CLOSED,1693973808
2391,BTC-USDT,BUY,0.18,33980.0,OPEN,1694212208
2392,BTC-USDT,BUY,0.5,33990.0,OPEN,1694212308
2392,,,,,CLOSED,1693981608
2393,BTC-USDT,BUY,0.53,33980.0,OPEN,1694212408
2394,BTC-USDT,SELL,0.45,34040.0,OPEN,1694212508
2395,BTC-USDT,SELL,0.81,34030.0,OPEN,1694212608
2396,BTC-USDT,BUY,0.68,33980.0,OPEN,1694212708
2397,BTC-USDT,SELL,0.65,34030.0,OPEN,1694212808
2398,BTC-USDT,BUY,0.21,33965.0,OPEN,1694212908
2399,BTC-USDT,BUY,0.55,33990.0,OPEN,1694213008
2399,,,,,CLOSED,1693980008
2400,BTC-USDT,BUY,0.91,33950.0,OPEN,1694213108
2400,,,,,CLOSED,1693974808
2401,BTC-USDT,SELL,0.34,34025.0,OPEN,1694213208
2402,BTC-USDT,BUY,0.7,33980.0,OPEN,1694213308
2403,BTC-USDT,BUY,0.36,33980.0,OPEN,1694213408
2404,BTC-USDT,BUY,0.42,33990.0,OPEN,1694213508
2405,BTC-USDT,BUY,0.72,33960.0,OPEN,1694213608
2406,BTC-USDT,SELL,0.59,34015.0,OPEN,1694213708
2406,,,,,CLOSED,1693980608
2407,BTC-USDT,SELL,0.94,34025.0,OPEN,1694213808
2408,BTC-USDT,SELL,0.96,34040.0,OPEN,1694213908
2409,BTC-USDT,SELL,0.95,34040.0,OPEN,1694214008
2410,BTC-USDT,BUY,0.71,33990.0,OPEN,1694214108
2411,BTC-USDT,BUY,0.96,33990.0,OPEN,1694214208
2412,BTC-USDT,BUY,0.84,33990.0,OPEN,1694214308
2413,BTC-USDT,SELL,0.44,34030.0,OPEN,1694214408
2414,BTC-USDT,SELL,0.25,34040.0,OPEN,1694214508
2414,,,,,CLOSED,1693973308
2415,BTC-USDT,BUY,0.74,33970.0,OPEN,1694214608
2416,BTC-USDT,BUY,0.51,33980.0,OPEN,1694214708
2417,BTC-USDT,SELL,0.83,34050.0,OPEN,1694214808
2417,,,,,CLOSED,1693978808
2418,BTC-USDT,BUY,0.99,33985.0,OPEN,1694214908
2419,BTC-USDT,SELL,0.34,34010.0,OPEN,1694215008
2419,,,,,CLOSED,1693974008
2420,BTC-USDT,BUY,0.35,33955.0,OPEN,1694215108
2420,,,,,CLOSED,1693978808
2421,BTC-USDT,BUY,0.66,33980.0,OPEN,1694215208
2422,BTC-USDT,BUY,0.64,33955.0,OPEN,1694215308
2423,BTC-USDT,SELL,0.53,34045.0,OPEN,1694215408
2424,BTC-USDT,SELL,0.49,34020.0,OPEN,1694215508
2425,BTC-USDT,BUY,0.38,33960.0,OPEN,1694215608
2426,BTC-USDT,SELL,0.99,34045.0,OPEN,1694215708
2427,BTC-USDT,SELL,0.79,34040.0,OPEN,1694215808
2428,BTC-USDT,BUY,0.59,33980.0,OPEN,1694215908
2429,BTC-USDT,BUY,0.39,33975.0,OPEN,1694216008
2429,,,,,CLOSED,1693977108
2430,BTC-USDT,BUY,0.95,33970.0,OPEN,1694216108
2431,BTC-USDT,SELL,0.29,34050.0,OPEN,1694216208
2432,BTC-USDT,BUY,0.19,33985.0,OPEN,1694216308
2433,BTC-USDT,BUY,0.12,33975.0,OPEN,1694216408
2433,,,,,CLOSED,1693981008
2434,BTC-USDT,BUY,0.76,33960.0,OPEN,1694216508
2435,BTC-USDT,BUY,0.33,33985.0,OPEN,1694216608
2435,,,,,CLOSED,1693979908
2436,BTC-USDT,BUY,0.32,33955.0,OPEN,1694216708
2437,BTC-USDT,SELL,0.85,34020.0,OPEN,1694216808
